timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
146664.002362,1,0.27383323482912203,0.34657504069133516,0.9032291783451398,146664.002362-0,-6.667572472045027,-9.67358693301018,22.89460679511764,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4605153135530214,-0.4359269921448561,0.773235606721975,,,,,,
146664.002494,1,0.2424462008386174,0.23794424404048065,0.9227757230448501,146664.002494-1,-11.760620700002779,-10.856775159463524,22.50290568495555,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49471353854412575,-0.45225018565183434,0.7421106954889088
146664.010695,2,0.2969284959129288,0.34788572375862914,0.9059026896010555,146664.010695-0,-6.617288244592256,-9.736848618335024,22.888815167325813,19.630356007302623,15.220214693681362,-21.261350856697284,-0.45963476295032396,-0.4370347970761891,0.7731341868215206,,,,,,
146664.010827,2,0.2013954590465401,0.2380135607157071,0.9248799331996244,146664.010827-1,-11.752433460984907,-10.90353089154303,22.468914164509027,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49485690911213104,-0.4530689471233283,0.7415154540915163
146664.019028,2,0.2972583445448939,0.34421827531253835,0.8818010472544298,146664.019028-0,-6.770622000842753,-9.1969900034468,23.098760424438993,19.630356007302623,15.220214693681362,-21.261350856697284,-0.46231986200264724,-0.4275810806169329,0.7768106363176994,,,,,,
146664.01916,2,0.2664143611228106,0.2377504021177918,0.9248133212626735,146664.01916-1,-11.771122627816265,-10.90884960787987,22.478131326870216,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49452963437906033,-0.45316208565032234,0.7416768601284278
146664.027361,2,0.2674625873609743,0.34308989938539886,0.8824587207103636,146664.027361-0,-6.8117731073474985,-9.207389183871332,23.06851463563613,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4630404782568882,-0.42776318552446047,0.7762809881773469,,,,,,
146664.027493,2,0.23612289601826378,0.2374865008468603,0.9247460989944085,146664.027493-1,-11.789887339258382,-10.914178530139344,22.487381661962736,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.494201036749012,-0.4532554028979964,0.7418388470685379
146664.035694,2,0.2918347983430406,0.3417659354066517,0.8811878934959766,146664.035694-0,-6.861639669080311,-9.175000845713129,23.056575784243645,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4639137149200054,-0.42719601820122055,0.7760719213720739,,,,,,
146664.035826,2,0.2511928115328873,0.2372218594187144,0.9246782672507644,146664.035826-1,-11.80872763561555,-10.919517638203201,22.496665082962696,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4938711155161982,-0.45334889851405036,0.7420014133914329
146664.044027,3,0.3227153261749729,0.342807236561276,0.9031130430200172,146664.044027-0,-6.806639376491194,-9.657242631137473,22.820713409985025,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4629505790970801,-0.43564077943773644,0.7719416251275478,,,,,,
146664.044159,3,0.24587782942479522,0.23695648035077746,0.9246098268930644,146664.044159-1,-11.827643557296302,-10.924866911877519,22.505981502687092,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4935398699730064,-0.4534425721448591,0.7421645575704102
146664.05236,3,0.2596313808255625,0.3389469204818814,0.8770016683516378,146664.05236-0,-6.968962875645246,-9.073868116144645,23.047844275638354,19.630356007302623,15.220214693681362,-21.261350856697284,-0.46579310173792837,-0.42542503571854023,0.7759190198450083,,,,,,
146664.052492,3,0.22127629017878905,0.24309380688872362,0.9314317916236877,146664.052492-1,-11.388079495926977,-10.921813745796722,22.212239000632866,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5012372816420323,-0.45338910672699806,0.7370206953630282
146664.060693,3,0.28117637814287877,0.33780146321732657,0.877638158089288,146664.060693-0,-7.010638790628544,-9.083837206167892,23.01732860993617,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4665229081586588,-0.4255996091120872,0.7753846457641693,,,,,,
146664.060825,3,0.2878362839218022,0.24237097293320597,0.9308743002520872,146664.060825-1,-11.438834809041271,-10.92784156996321,22.243006580352606,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5003484816381969,-0.4534946627725342,0.7375594808279378
146664.069026,3,0.2552928581811716,0.33881376230850946,0.8995955068664919,146664.069026-0,-6.95623340867391,-9.566146262818119,22.782043331798587,19.630356007302623,15.220214693681362,-21.261350856697284,-0.46557019009383155,-0.4340455483664726,0.7712644553194721,,,,,,
146664.069158,3,0.2445331939424359,0.2358007778982635,0.9240183814301199,146664.069158-1,-11.910745122699694,-10.941412241688704,22.551026701513322,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49208463963125004,-0.45373230514614166,0.7429533650948437
146664.077359,4,0.27061576866014925,0.337296784391501,0.8966913795424357,146664.077359-0,-7.0141910770153615,-9.49747577178659,22.785611429114255,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4665851139054172,-0.43284302731109514,0.7713269379387934,,,,,,
146664.077491,4,0.2741485666985741,0.23605542846506342,0.9245107781750365,146664.077491-1,-11.89182861444781,-10.946158860444605,22.535591501486287,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4924158954461629,-0.4538154254050779,0.7426830720949297
146664.085692,4,0.19647459139645876,0.38325915103146685,0.9596817853826421,146664.085692-0,-5.26914415817372,-11.064589891275864,22.89920775982028,19.630356007302623,15.220214693681362,-21.261350856697284,-0.43602678192021177,-0.4602854949060892,0.7733161763647264,,,,,,
146664.085824,4,0.21261740457483483,0.24216878814250742,0.931320465820497,146664.085824-1,-11.452175793909937,-10.943284829529505,22.242556524997344,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5001148614184625,-0.453765096906806,0.7375515996983193
146664.094025,4,0.23881545286668185,0.3786306478995968,0.9545000981668446,146664.094025-0,-5.445270917311529,-10.929225922710527,22.879907481394845,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4391110198963369,-0.457915073202471,0.7729782001709844,,,,,,
146664.094157,4,0.22261744227373736,0.24144517952945915,0.9307620249197519,146664.094157-1,-11.503195686839252,-10.94934393988238,22.27338143478624,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49922142823385884,-0.4538712008193708,0.7380913890968579
146664.102358,4,0.2956342532963216,0.37792374415989494,0.9544183473485164,146664.102358-0,-5.4718139422803524,-10.924264693654418,22.867758122187112,19.630356007302623,15.220214693681362,-21.261350856697284,-0.43957582720904087,-0.45782819480228915,0.772765447064997,,,,,,
146664.102489,4,0.21228208003855145,0.24125467884036084,0.9307786659972822,146664.102489-1,-11.516413469119556,-10.954687833973452,22.27903263354904,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.498989965472217,-0.45396478024578363,0.7381903498789684
146664.110691,5,0.2866615798063734,0.3903334516324534,0.9524584719338431,146664.110691-0,-5.005537131752778,-10.937346827854501,23.12204403791322,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4314106361077251,-0.4580572821670154,0.7772183665527311,,,,,,
146664.110822,5,0.23296662131291962,0.24106368328361188,0.9307950560505922,146664.110822-1,-11.529677274604381,-10.960042925287786,22.28470245847763,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.498757696776736,-0.45405855575200504,0.7382896368325711
146664.119024,5,0.28690577119401717,0.34401054202471365,0.9118314139887405,146664.119024-0,-6.756178753276277,-9.851894619156003,22.740593598255195,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4620669395457693,-0.4390494213528769,0.7705386096676211,,,,,,
146664.119155,5,0.22269279691102464,0.24087221684574373,0.9308111929720625,146664.119155-1,-11.542985534938826,-10.965408564052051,22.29039019513212,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4985246496116114,-0.45415251595955064,0.7383892374467756
146664.127357,5,0.3083036921142449,0.34658697489991097,0.9146522054890139,146664.127357-0,-6.659269442030851,-9.923093734506828,22.75797027506923,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4603699153147752,-0.4402962223302327,0.7708429007747253,,,,,,
146664.127488,5,0.24480912281909314,0.23666531187276524,0.904574444689831,146664.127488-1,-11.881720070254286,-10.468902672559638,22.816896593609762,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4925929108868467,-0.44545796929664083,0.747609137005519
146664.13569,5,0.281216181947154,0.39016492884430615,0.9545310103820532,146664.13569-0,-5.011013698391789,-10.982463685990187,23.092381146839983,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4315065388251173,-0.45884734455110016,0.7766989258068866,,,,,,
146664.135821,5,0.2578093741621113,0.24076914464301905,0.9326790195287037,146664.135821-1,-11.547420806689459,-11.010929379992842,22.265354477894086,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49844698149556427,-0.45494965223751355,0.7379508253040491
146664.144023,6,0.31798474210882066,0.38593416888916193,0.9512097927715907,146664.144023-0,-5.172163969067821,-10.889519093692222,23.057356279872653,19.630356007302623,15.220214693681362,-21.261350856697284,-0.434328516513885,-0.45721974836614704,0.7760855889957274,,,,,,
146664.144154,6,0.2631812147130718,0.2402414275723163,0.9305081977256029,146664.144154-1,-11.58743857049462,-10.974937700472195,22.31451034862566,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49774621173490036,-0.45431938511998116,0.7388116167249665
146664.152356,6,0.30778898929263243,0.3853928483694964,0.951111235233336,146664.152356-0,-5.19260984393193,-10.884876805520443,23.04864307299732,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4346865537821552,-0.4571384550888188,0.7759330079588067,,,,,,
146664.152487,6,0.23718911431455986,0.24004786709477025,0.9305218178206265,146664.152487-1,-11.600946049524765,-10.980313831681773,22.320301637731134,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4975096759581085,-0.45441352906563925,0.7389130306945262
146664.160689,6,0.30296055464405036,0.33770957851285593,0.8868763408921841,146664.160689-0,-7.006588461856435,-9.28499687120672,22.9087611353482,19.630356007302623,15.220214693681362,-21.261350856697284,-0.46645198095897666,-0.4291222100003027,0.7734834699874992,,,,,,
146664.16082,6,0.282526519685067,0.23985384188717934,0.9305351862580169,146664.16082-1,-11.61449807291837,-10.985700463895103,22.326110638882536,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49727236014415443,-0.45450785689928086,0.739014754827998
146664.169021,6,0.3330193645376791,0.3404305643616842,0.8913684466679159,146664.169021-0,-6.902918207756276,-9.39249810145645,22.911386506696637,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4646365626985405,-0.43100471427415327,0.7735294440919108,,,,,,
146664.169153,6,0.24247639299862891,0.23965935310701353,0.9305483029583069,146664.169153-1,-11.628094656300611,-10.991097587905575,22.331937314009405,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4970342640194183,-0.45460236845968444,0.7391167884587126
146664.177354,7,0.3139779287585657,0.33926822516922756,0.8903651084526156,146664.177354-0,-6.946495322996057,-9.366516372545718,22.89965713369003,19.630356007302623,15.220214693681362,-21.261350856697284,-0.4653996619253158,-0.4305497360789935,0.7733240455605338,,,,,,
146664.177486,7,0.23204867455378286,0.23946440191469823,0.9305611678438339,146664.177486-1,-11.641735815186248,-10.996505194421989,22.337781624853598,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.4967953873122139,-0.4546970635841478,0.7392191309167139
146664.185687,7,0.30218131980057317,0.33810298562452845,0.8893568222332331,146664.185687-0,-6.99016732000176,-9.340447154394397,22.887857802663156,19.630356007302623,15.220214693681362,-21.261350856697284,-0.46616442267102853,-0.4300932258188615,0.7731174219615753,,,,,,
146664.185819,7,0.2822348612160173,0.23926898947088512,0.9305737808389362,146664.185819-1,-11.655421565168592,-11.00192327414393,22.343643533050233,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.49655572974947926,-0.4547919421098067,0.7393217815301761
146664.19402,7,0.184075137959009,0.4102305217744921,0.9484213001473729,146664.19402-0,-4.249389799513565,-10.942224097382995,23.53056286205874,19.630356007302623,15.220214693681362,-21.261350856697284,-0.41816938685602506,-0.4581426903126783,0.7843721305665555,,,,,,
146664.194152,7,0.23723008641021937,0.24797593416362046,0.9177509299526306,146664.194152-1,-11.075577424790854,-10.488684702836078,22.262737348682876,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5067096514291902,-0.4458043816721488,0.7379049955315539
146664.202353,7,0.18002924624199146,0.415110054557855,1.0309741476851408,146664.202353-0,-4.039565854171691,-12.816451832222018,22.496061396197852,19.630356007302623,15.220214693681362,-21.261350856697284,-0.41449506170695755,-0.4909631679277491,0.7662564920174539,,,,,,
146664.202485,7,0.24314447335625758,0.25635056346733365,0.9051567489254281,146664.202485-1,-10.540007098561265,-10.008324376579655,22.17895259796405,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5160882736620023,-0.4373925675462518,0.736437801612514
146664.210686,8,0.2123497564753686,0.4775900362997443,1.0105674474253499,146664.210686-0,-1.58316637112895,-12.731096864398086,23.791303320007838,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3714799025839387,-0.4894684772032833,0.7889380785591011,,,,,,
146664.210818,8,0.3270907171760201,0.29479899089646433,0.9192870443972232,146664.210818-1,-8.211668775670386,-9.463537910754468,20.77957663419463,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5568608939718362,-0.4278525571866544,0.7119326752395404
146664.219019,8,0.16362234472804166,0.48564525793317903,1.0094301931562484,146664.219019-0,-1.2556051509566828,-12.757811034423096,23.92756040188513,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3657438250014819,-0.48993628151703505,0.7913241399872407,,,,,,
146664.219151,8,0.27668939163347034,0.32465672619862723,0.9483705810281868,146664.219151-1,-6.632918970303024,-9.42633909268503,19.516780054788704,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5845071194991237,-0.4272011513019474,0.6898192542841409
146664.227352,8,0.22078866530926206,0.4978987770538998,1.0070828231842806,146664.227352-0,-0.7520754106402485,-12.78586650824562,24.139606215668003,19.630356007302623,15.220214693681362,-21.261350856697284,-0.356926280439856,-0.4904275740283219,0.7950373733127671,,,,,,
146664.227484,8,0.2638050940088066,0.34064917614880663,0.9623062964703294,146664.227484-1,-5.8690454285738625,-9.374193885961112,18.889380408292272,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5978836660153454,-0.426288012221673,0.6788325659160339
146664.235685,8,0.2104971839060373,0.49796542680330286,1.008028995497729,146664.235685-0,-0.7493255833951267,-12.808332428181727,24.126974981364892,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3568781269300844,-0.4908209852497326,0.7948161818668239,,,,,,
146664.235817,8,0.3069894334626125,0.3405730865931153,0.9614040932278537,146664.235817-1,-5.873196858114824,-9.35923378936522,18.9024260127716,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5978109683928596,-0.42602603897993835,0.6790610135917512
146664.244018,9,0.26393887596153104,0.5112872745194962,1.0052322621436593,146664.244018-0,-0.19431018282307022,-12.835508794692124,24.35542224132932,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3471589929145698,-0.4912968833021057,0.7988166285801634,,,,,,
146664.24415,9,0.3122068146741947,0.34201784647768774,0.9618897625979612,146664.24415-1,-5.807250539475589,-9.34059288613614,18.85597667597672,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5989657851925806,-0.4256996094133589,0.6782476175512523
146664.252351,9,0.19367764784190883,0.5331261186581424,0.9785938628657941,146664.252351-0,0.736729616616401,-12.363252749910746,25.033510666805377,19.630356007302623,15.220214693681362,-21.261350856697284,-0.33085511994959765,-0.48302698703591884,0.8106909518417852,,,,,,
146664.252483,9,0.2958111254163443,0.34347695951725266,0.962378201364139,146664.252483-1,-5.741041168632293,-9.321823665554561,18.80919770636089,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.6001252084223608,-0.4253709328216624,0.6774284491564018
146664.260684,9,0.25852985880861507,0.5328625012650391,0.9811203131646928,146664.260684-0,0.7250294124449397,-12.421096933150494,24.99421654629719,19.630356007302623,15.220214693681362,-21.261350856697284,-0.33106000769187305,-0.48403992355686154,0.8100028541370238,,,,,,
146664.260816,9,0.2522141118604061,0.3449505877545874,0.9628694109959194,146664.260816-1,-5.674569967796167,-9.30292574277384,18.762087695288272,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.6012892166794876,-0.42504000246561935,0.6766034837399193
146664.269017,9,0.23511765504175583,0.5343820759626834,0.9813660876977421,146664.269017-0,0.7905122380746228,-12.437739234898494,25.010982876522434,19.630356007302623,15.220214693681362,-21.261350856697284,-0.32991330733481367,-0.48433135467904076,0.8102964571798215,,,,,,
146664.269148,9,0.23556106096597418,0.3337935697094908,0.9793011727374217,146664.269148-1,-6.1726031547312346,-9.820757519712435,18.872545805664295,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5925679248324386,-0.4341079966732951,0.6785377673232911
146664.27735,10,0.1867338763869445,0.5359089693633659,0.98161159198823,146664.27735-0,0.8564233218750381,-12.454477987375496,25.027760545606817,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3287591075488189,-0.484624474795003,0.8105902587826798,,,,,,
146664.277481,10,0.2862430582020936,0.3396059919432889,0.9543497707154945,146664.277481-1,-5.922865019888349,-9.249152785119342,19.01486238433153,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5969412060041338,-0.42409835907821786,0.6810299394310754
146664.285683,10,0.16274154736615712,0.5011358693713996,0.992350127314516,146664.285683-0,-0.6177710498605222,-12.465099419492333,24.395715748755052,19.630356007302623,15.220214693681362,-21.261350856697284,-0.35457441402328305,-0.4848104716557637,0.7995222270162109,,,,,,
146664.285814,10,0.3736436751717845,0.3406686620325231,0.9567649754662985,146664.285814-1,-5.8724495975573205,-9.273065577244836,18.955695629522427,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5978240540216466,-0.4245171071546015,0.6799938427413978
146664.294016,10,0.2767875202276906,0.5052853381682771,0.9919370073281238,146664.294016-0,-0.444961821352603,-12.483456678764652,24.46084511472146,19.630356007302623,15.220214693681362,-21.261350856697284,-0.351548270876165,-0.48513193420048106,0.8006627377759494,,,,,,
146664.294147,10,0.34635894391795063,0.3420355612518689,0.9571388239915318,146664.294147-1,-5.8100952235388945,-9.254123143749645,18.91262320111324,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5989159706007431,-0.4241853973506393,0.6792395813215325
146664.302349,10,0.2719461907648239,0.5063967344384115,0.9923604997032817,146664.302349-0,-0.3985598496423499,-12.500873910043698,24.470637664497275,19.630356007302623,15.220214693681362,-21.261350856697284,-0.35073570426779477,-0.4854369354757714,0.8008342196907333,,,,,,
146664.30248,10,0.34515940614674034,0.34341549480552447,0.9575142748293276,146664.30248-1,-5.747495729234295,-9.235056311745101,18.86925422125268,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.6000121795957057,-0.4238515091462535,0.6784801268506359
146664.310682,11,0.22089739522598972,0.5317134019763435,0.9857598549303621,146664.310682-0,0.6749628569370465,-12.522545478805743,24.91292040349441,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3319367465394345,-0.48581643644260514,0.8085792393940271,,,,,,
146664.310813,11,0.24969283278703486,0.32017963903487595,0.988857359156372,146664.310813-1,-6.819329435262119,-10.286128296011448,19.1305518911763,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5812427987452051,-0.4422573217858816,0.68305583244243
146664.319015,11,0.19664656609684555,0.5311471174457314,0.9866637344354483,146664.319015-0,0.6505055141871843,-12.539849323865184,24.892469341456753,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3323650304962477,-0.48611945215882324,0.808221111290737,,,,,,
146664.319146,11,0.2680751944882764,0.33530427317191014,0.9721956345107635,146664.319146-1,-6.107355870132388,-9.659259586708565,18.918468073649542,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5937105005204484,-0.4312799309070562,0.6793419336155867
146664.327348,11,0.18277887772597462,0.5325709539061698,0.9869725583352592,146664.327348-0,0.7116967522915552,-12.557357456856696,24.907056255713087,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3312934821336281,-0.48642604525647526,0.8084765495621509,,,,,,
146664.327479,11,0.2915958362340571,0.3389717652323485,0.9496640692729135,146664.327479-1,-5.955754035415843,-9.175670937821819,19.089295355847216,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5963652710855342,-0.4228115841151157,0.6823333699747832
146664.33568,11,0.17717166371812998,0.4975986548521091,0.9977631515635811,146664.33568-0,-0.7644634329212785,-12.56719074679143,24.26822674699102,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3571432128864374,-0.48659824059121837,0.7972897075359016,,,,,,
146664.335812,11,0.2907584615144916,0.3399500490630028,0.951971752554013,146664.335812-1,-5.909066515931379,-9.199395376722926,19.033714247765314,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5971828380544032,-0.4232270338501773,0.6813600632203725
146664.344013,12,0.20694644684975344,0.5042802938117931,1.0179575177340825,146664.344013-0,-0.48759921687718233,-13.083752327163339,24.072789990611817,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3522949142319147,-0.4956439917933038,0.793867323175307,,,,,,
146664.344145,12,0.3346082889199783,0.34123042198969733,0.9522343173259098,146664.344145-1,-5.850510763408785,-9.180239573341519,18.99422246088669,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5982082351975454,-0.42289158762643864,0.680668504087437
146664.352346,12,0.27543629523726576,0.5172605176185308,1.0134401709329923,146664.352346-0,0.05652392366336301,-13.070792705736245,24.318414344216386,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3427665196713216,-0.49541704980699053,0.7981685660015355,,,,,,
146664.352478,12,0.29880591544783663,0.3180772629897061,0.9836032325350577,146664.352478-1,-6.927280925580142,-10.231169174295239,19.257601953176934,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5793524097569105,-0.44129490692534934,0.6852806654434437
146664.360679,12,0.18020548490205512,0.5174491137692503,1.014418685330947,146664.360679-0,0.06440975966812701,-13.095175083657622,24.306658174583344,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3426284271123122,-0.4958440210196641,0.7979626982219119,,,,,,
146664.360811,12,0.24983101283985829,0.3209159838006225,0.9819395223158834,146664.360811-1,-6.788013108857697,-10.138260129010057,19.19929003366125,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5817911935697172,-0.4396679332207468,0.6842595381740189
146664.369012,12,0.20001171105299012,0.48186158010993896,1.025535246097136,146664.369012-0,-1.4092586447157096,-13.10507788982082,23.639021226798864,19.630356007302623,15.220214693681362,-21.261350856697284,-0.36843452312671715,-0.49601743368556594,0.7862713956696974,,,,,,
146664.369144,12,0.30238806430309806,0.3374178206475568,0.9429953799108207,146664.369144-1,-6.032985583974437,-9.082861673584208,19.21391979634211,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5950128333515666,-0.42118635772306084,0.6845157267842159
146664.377345,13,0.22254398143809576,0.4829819842020181,1.0048655093258816,146664.377345-0,-1.3644111345190844,-12.634781009905707,23.95313758336645,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3676491774202487,-0.48778184527079027,0.7917720339633355,,,,,,
146664.377477,13,0.23136775348121677,0.30195923292859617,0.9915180188158518,146664.377477-1,-7.75111938264353,-10.749231333422118,19.606822744920837,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.5649257895891081,-0.4503669354631724,0.6913960339043275
146664.385678,13,0.19895523554386266,0.4894118759152897,1.0482511517555912,146664.385678-0,-1.1014365901804837,-13.685349954026925,23.411819010404482,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3630441072970388,-0.5061788489393868,0.782292751496071,,,,,,
146664.38581,13,0.28458840768757954,0.29436608224819405,1.0022001650214638,146664.38581-1,-8.15418375530917,-11.146903313257592,19.673004315924572,,,,,,,-40.01145378093248,14.969169574672458,-19.87565029216136,0.557867541023791,-0.4573307553179949,0.6925549703181272
146664.394011,13,0.18858484694127775,0.48974454342753226,1.0460096431408816,146664.394011-0,-1.0877963347722854,-13.635428989148735,23.45040362758739,19.630356007302623,15.220214693681362,-21.261350856697284,-0.3628052464110499,-0.5053046595973707,0.7829684247565815,,,,,,
